Date,MARKIT CDX.NA.IG.37 12/26,AMD CDS USD SR 5Y D14 Corp,ALLY CDS USD SR 5Y D14 Corp,ALTRIA CDS USD SR 5Y D14 Corp,AEP CDS USD SR 5Y D14 Corp,AXPRS CDS USD SR 5Y D14 Corp,AIG CDS USD SR 5Y D14 Corp,AMGN CDS USD SR 5Y D14 Corp,ARW CDS USD SR 5Y D14 Corp,FSA AA CDS USD SR 5Y D14 Corp,SBC CDS USD SR 5Y D14 Corp,AZO CDS USD SR 5Y D14 Corp,AVT CDS USD SR 5Y D14 Corp,ABX CDS USD SR 5Y D14 Corp,BAX CDS USD SR 5Y D14 Corp,BERKSHIRE CDS USD SR 5Y D14 Corp,BBY CDS USD SR 5Y D14 Corp,BLOCK FIN CDS USD SR 5Y D14 Corp,BWA CDS USD SR 5Y D14 Corp,BSX CDS USD SR 5Y D14 Corp,BMY CDS USD SR 5Y D14 Corp,CPB CDS USD SR 5Y D14 Corp,CNQCN CDS USD SR 5Y D14 Corp,COFB CDS USD SR 5Y D14 Corp,CAH CDS USD SR 5Y D14 Corp,CAT I CDS USD SR 5Y D14 Corp,CB B CDS USD SR 5Y D14 Corp,CMCSAC CDS USD SR 5Y D14 Corp,CAG CDS USD SR 5Y D14 Corp,COPHIL CDS USD SR 5Y D14 Corp,COXENT CDS USD SR 5Y D14 Corp,CSX CDS USD SR 5Y D14 Corp,CVS CDS USD SR 5Y D14 Corp,DHI CDS USD SR 5Y D14 Corp,DANAHER CDS USD SR 5Y D14 Corp,DRI CDS USD SR 5Y D14 Corp,DE I CDS USD SR 5Y D14 Corp,DVNCORP CDS USD SR 5Y D14 Corp,DOMINION CDS USD SR 5Y D14 Corp,UFS CDS USD SR 5Y D14 Corp,DUK CAR CDS USD SR 5Y D14 Corp,DXC CDS USD SR 5Y D14 Corp,DD CDS USD SR 5Y D14 Corp,EMN CDS USD SR 5Y D14 Corp,ENBRIDGE INC CDS USD SR 5Y D14 Corp,EQR CDS USD SR 5Y D14 Corp,EXCC CDS USD SR 5Y D14 Corp,EXPE CDS USD SR 5Y D14 Corp,FDX CDS USD SR 5Y D14 Corp,GECO CDS USD SR 5Y D14 Corp,GIS CDS USD SR 5Y D14 Corp,GM CDS USD SR 5Y D14 Corp,HAL CDS USD SR 5Y D14 Corp,HES CDS USD SR 5Y D14 Corp,HON CDS USD SR 5Y D14 Corp,HST CDS USD SR 5Y D14 Corp,HPQ CDS USD SR 5Y D14 Corp,IBM CDS USD SR 5Y D14 Corp,AER CDS USD SR 5Y D14 Corp,PAPER CDS USD SR 5Y D14 Corp,JNJ CDS USD SR 5Y D14 Corp,KINDER MORGAN (KMI) CDS USD SR Corp,KSS CDS USD SR 5Y D14 Corp,LEN CDS USD SR 5Y D14 Corp,LNC CDS USD SR 5Y D14 Corp,LMT CDS USD SR 5Y D14 Corp,L CDS USD SR 5Y D14 Corp,LOW CDS USD SR 5Y D14 Corp,MDC CDS USD SR 5Y D14 Corp,MAR CDS USD SR 5Y D14 Corp,MMC CDS USD SR 5Y D14 Corp,MCD CDS USD SR 5Y D14 Corp,MCK CDS USD SR 5Y D14 Corp,MET CDS USD SR 5Y D14 Corp,KRAFT CDS USD SR 5Y D14 Corp,MSI CDS USD SR 5Y D14 Corp,NRUC CDS USD SR 5Y D14 Corp,NEWMONT CDS USD SR 5Y D14 Corp,FPL CDS USD SR 5Y D14 Corp,NSC CDS USD SR 5Y D14 Corp,NOC CDS USD SR 5Y D14 Corp,OMC CDS USD SR 5Y D14 Corp,ORCLCP CDS USD SR 5Y D14 Corp,PKG CDS USD SR 5Y D14 Corp,PFIZER CDS USD SR 5Y D14 Corp,PXD CDS USD SR 5Y D14 Corp,PRU CDS USD SR 5Y D14 Corp,PULTE CDS USD SR 5Y D14 Corp,DGX CDS USD SR 5Y D14 Corp,UTX CDS USD SR 5Y D14 Corp,RJ REYNOLDS CDS USD SR 5Y D14 Corp,R CDS USD SR 5Y D14 Corp,SRE CDS USD SR 5Y D14 Corp,SPG CDS USD SR 5Y D14 Corp,LUV CDS USD SR 5Y D14 Corp,TGT CDS USD SR 5Y D14 Corp,TCKBCN CDS USD SR 5Y D14 Corp,AESCORP CDS USD SR 5Y D14 Corp,ALL CDS USD SR 5Y D14 Corp,BA CO CDS USD SR 5Y D14 Corp,DOWCHEM CDS USD SR 5Y D14 Corp,HARTFORD CDS USD SR 5Y D14 Corp,HD CDS USD SR 5Y D14 Corp,KR CDS USD SR 5Y D14 Corp,PROCTER CDS USD SR 5Y D14 Corp,SHW CDS USD SR 5Y D14 Corp,SOCO CDS USD SR 5Y D14 Corp,WMB CDS USD SR 5Y D14 Corp,TRPCN CDS USD SR 5Y D14 Corp,TSN CDS USD SR 5Y D14 Corp,UNP CDS USD SR 5Y D14 Corp,UPS CDS USD SR 5Y D14 Corp,UNH CDS USD SR 5Y D14 Corp,VLO CDS USD SR 5Y D14 Corp,VZNEW CDS USD SR 5Y D14 Corp,PARA CDS USD SR 5Y D14 Corp,WMT CDS USD SR 5Y D14 Corp,MEADWESTVACO CDS USD SR 5Y D14 Corp,WY CDS USD SR 5Y D14 Corp,WHRCORP CDS USD SR 5Y D14 Corp,CSCO CDS USD SR 5Y D14 Corp
2018/7/25,59.219,123.16,141.45,43.48,41.23,32.94,65.81,40.44,69,119.73,86.47,58.97,85.04,78.64,31.79,51.56,82.48,126.975,69.47,40.32,33.4,96.86,54.39,24.9,97.23,47.71,18.48,47.6,75.935,30.735,62.86,33.08,73.88,79.505,36.08,43.34,46.81,57.545,50.85,74.665,26.21,57.12,57.25,54.11,91.36,41.21,41.4,82.41,49.255,77.82,69.92,124.575,49.015,89.09,32.54,48.6,48.07,31.63,86.34,63.005,14.86,77.54,117.29,150.82,59.53,35.1,23.95,35.48,175.765,42.66,22.69,33.4,81.58,59.76,48.09,63.53,50.35,69.42,79.58,31.05,32.35,64.76,39.73,52.36,31.65,45.395,56.69,140.225,36.7,35.33,50.51,74.35,46.31,60.94,54.47,40.36,147.57,109.34,23.13,28.82,62.13,40.5,22.3,69.55,31.3,76.58,57.61,82.755,57.47,61.6,32.38,31.78,32.78,45.43,59.67,70.44,32.04,22.905,46.59,102.33,27.485
2018/7/26,57.673,112.23,132.475,42.38,40.57,32.08,65.81,37.96,67.5,119.73,85.47,57.43,82.74,78.64,30.95,50.79,81.57,123.44,68.945,39.63,32.14,95.96,54.39,23.55,97.08,45.6,18.48,45.02,74.695,29.935,61.38,32.9,73.2,77.71,36.08,43.63,45.87,55.665,50.56,74.055,24.64,55.61,56.95,53.93,91.36,41.21,39.71,81.61,49.1,76.54,69.06,123.305,48.195,89.09,32.32,47.57,46.78,30.56,85.205,61.81,14.64,76.36,116.28,150.26,59.53,33.9,23.95,34.88,176.585,42.66,22.69,33.37,81.88,59.76,45.57,61.29,49.79,70.575,79.58,30.59,31.475,62.12,39.725,50.66,30.95,46.58,56.69,142.615,35.95,35.43,47.92,75.9,45.35,60.3,54.47,39.27,140.095,104.165,23.13,28.26,60.43,40.5,22.02,69.09,31.38,76.35,57.61,79.43,57.47,60.64,32.41,31.94,32.18,42.125,58.78,70.96,31.97,22.51,46.59,103.03,27.2
2018/7/27,58.3,110.76,135.415,42.5,40.9,32.29,65.81,38.47,66.12,119.73,85.84,57.17,81.3,79.34,30.83,52.125,81,124.975,68.355,39.23,31.24,95.48,54.02,24.055,97.27,44.88,18.48,47.97,74.14,30.265,60.71,31.58,72.97,75.91,36.08,43.5,45.39,55.76,50.59,74.105,25.3,54.56,57.06,53.06,79.79,41.21,40.43,78.47,48.87,76.82,68.01,121.475,49.065,87.31,32.24,47.715,46.11,29.79,85.575,62.53,14.69,76.795,115.29,150.06,59.53,33.48,23.95,33.8,182.545,41.33,22.69,33.16,82.83,59.76,46.61,60.53,49.56,71.28,79.58,30.14,31.5,62.06,39.72,50.28,30.41,46.945,56.69,146.58,35.8,35.12,48.79,73.01,45.14,59.35,51.57,38.5,137.365,110.16,23.13,27.39,61.29,40.5,21.78,68.19,30.79,76.74,57.61,80.52,57.47,60.07,31.14,31.19,31.72,41.175,61.38,71.35,31.79,22.79,46.23,101.21,26.65
2018/7/30,58.993,104.925,131.555,42.67,40.87,32.29,65.81,36.76,66.3,119.73,86.35,57.49,81.6,82.61,30.1,51.975,80.67,125.495,68.385,38.24,31.11,95.46,53.66,24.515,99.46,41.25,18.48,44.25,73.835,30.08,60.5,31.22,73.15,75.195,36.08,44.76,42.99,55.445,50.73,74.275,25.56,54.51,54.96,51.25,79.67,41.21,40.79,76.53,49.425,75.72,67.37,120.49,48.77,86.4,31.71,47.945,46.62,29.94,85.63,62.25,14.22,76.72,115.69,150.57,59.53,33.62,23.95,34.29,181.075,41.51,22.69,32.82,85.96,59.76,47.155,60.19,49.62,73.02,79.58,27.99,31.335,61.61,39.685,50.16,28.81,45.905,56.69,146.31,35.21,35.285,48.16,71.5,45.51,59.51,51.42,38.81,138.03,110.35,23.13,27.87,61.46,40.5,22.09,68.51,31.16,72.35,57.61,79.16,57.47,65.11,30.66,30.32,31.1,40.605,58.47,74.28,32.17,22.855,45.99,103.18,26.105
2018/7/31,57.984,109.645,124.995,41.62,40.13,31.77,65.81,38.04,66.77,119.73,86.23,56.95,81.52,81.49,30.38,51.64,80.29,125.32,69.07,38.29,31.93,93.63,53.7,24.185,97.35,43.24,18.48,44.66,72.995,30.545,61.1,32.24,72.39,74.9,36.08,43.62,43.65,55.555,50.52,73.23,24.79,54.63,55.05,52.18,79.63,41.21,40.02,75.11,49.045,72.75,67.06,118.075,48.92,86.37,31.13,46.885,46.27,29.94,85.34,61.47,14.74,76.56,115.27,144.66,59.53,33.12,23.95,34.15,181.42,41.25,22.69,32.44,84.24,59.76,46.43,60.48,49.24,73.015,79.58,29.48,30.59,61.22,39.685,50.01,29.74,46.46,56.69,144.15,35.23,35.455,46.96,72.37,44.99,58.64,51.29,38.66,108.635,111.025,23.13,27.91,61.29,40.5,21.56,68.22,30.8,75.24,57.61,80.17,57.47,66.32,31.71,29.99,31.67,39.985,58.56,74.98,31.73,22.125,45.79,101.94,26
2018/8/1,58.563,110.12,124.3,41.84,40.53,32.15,65.81,37.7,66.7,119.73,86.54,56.49,81.19,81.66,30.26,51.53,80.25,125.305,69,38.19,31.89,94.01,53.94,24.505,97.23,43.19,18.48,44.48,73.63,30.12,61.59,31.34,72.97,74.2,36.08,43.83,42.93,56.285,50.5,73.49,24.74,53.13,55.29,52.36,79.31,41.21,39.78,74.58,49.05,72.7,66.72,116.875,48.475,86.62,30.91,46.745,46.28,29.77,85.945,61.89,14.68,76.425,114.53,145.38,59.53,32.75,23.95,34.2,170.425,40.85,22.69,32.68,84.25,59.76,44.86,60.63,49.01,73.415,79.58,28.86,30.525,64.39,39.695,49.87,29.33,46.04,56.69,142.91,35.28,35.475,47.48,72.34,44.79,58.9,51.01,38.95,115.12,110.55,23.13,27.13,61.16,40.5,21.48,68.44,30.26,75.03,57.61,80.335,57.47,66.46,31.69,30.77,31.45,40.55,58.3,74.86,31.79,21.915,45.51,101.7,27.39
2018/8/2,58.798,109.72,123.215,41.65,40.61,32.33,65.81,37.75,65.66,119.73,86.97,56.47,80.86,81.51,30.19,51.445,80.35,124.23,68.85,38.16,32.25,93.83,54.2,24.405,97.45,43.49,18.48,48.95,72.815,30.215,61.1,31.34,72.13,73.85,36.08,44.44,43.06,57.43,50.47,76.095,24.78,54.56,54.98,52.17,79.23,41.21,39.52,74.03,50,72.76,66.01,115.985,49.38,87.07,30.83,46.83,46.54,29.71,85.505,62.2,14.24,76.49,114.54,140.31,59.53,32.83,23.95,34.9,166.665,40.78,22.69,32.81,84.28,59.76,45.88,60.48,49.11,73.75,79.58,29.02,30.6,61.82,39.685,50.24,29.43,44.645,56.69,139.1,35.44,36.225,47.12,72.38,44.99,58.36,50.74,39.33,115.395,109.38,23.13,27.41,61.03,40.5,21.39,68.48,29.82,75.26,57.61,79.51,57.47,67.01,31.62,30.83,31.47,40.635,61.6,74.46,31.92,21.92,46.18,100.68,25.855
2018/8/3,58.988,107.485,123.2,41.7,39.96,32.22,65.81,37.75,65.35,119.73,86.5,56.24,80.74,84.49,30.24,51.815,80.48,126.75,68.965,38.23,31.97,90.84,54.32,24.82,97.43,43.26,18.48,44.72,72.72,29.93,60.97,31.19,71.6,71.19,36.08,44.27,40.98,56.785,48.14,76.35,24.67,54.75,54.12,51.1,79.21,41.21,39.84,73.4,49.08,72.07,65.98,116.415,48.52,87.05,30.69,46.545,46.61,29.78,86.415,62.715,14.68,76.8,115.35,142.79,59.53,32.34,23.95,34.89,167.03,40.75,22.69,32.72,84.52,59.76,46.485,60.5,47.32,74.275,79.58,27.04,30.47,61.62,39.685,49.89,29.41,45.99,56.69,135.91,35.14,35.465,47.7,71.79,44.96,58.33,50.46,39.46,112.39,110.61,23.13,26.96,61.18,40.5,21.53,68.32,29.69,73.18,57.61,79.485,57.47,66.86,31.49,29.27,31.38,40.81,58.29,74.79,31.62,21.905,46.04,100.41,26.44
2018/8/6,58.58,105.53,121.075,41.75,39.84,32.04,65.81,37.48,64.84,119.73,86.91,56.36,80.2,85.27,29.86,51.28,80.97,124.565,67.845,38.07,31.91,88.27,54.21,24.55,97.27,43.21,18.48,44.14,72.235,30.085,59.93,30.55,70.84,72.455,36.08,44.54,42.74,56.375,49.22,74.795,24.8,53.45,53.73,50.5,78.79,41.21,39.58,73.29,49.025,67.85,65.22,117.205,48.965,86.63,30.66,46.915,47.17,30.87,85.335,61.97,14.84,75.32,115.34,138.78,59.53,32.15,23.95,35.52,165.575,40.66,22.69,32.81,84.07,59.76,46.96,60.59,47.24,74.44,79.58,28.94,30.525,64.27,39.685,49.68,29.11,46.405,56.69,136.89,34.78,35.465,47.76,71.94,45.06,58.07,50.33,39.76,115.92,110.26,23.13,26.96,60.04,40.5,21.49,68.08,29.28,72.86,57.61,78.805,57.47,66.15,31.43,30.64,31.3,40.055,57.89,75.87,31.66,21.91,45.92,99.98,26.49
2018/8/7,58.115,104.085,122.505,40.53,39.5,32.13,65.81,37.17,64.31,119.73,85.21,55.82,79.61,84.66,29.51,50.58,79.73,122.59,67.95,37.96,31.43,87.22,54.2,23.73,96.53,43.33,18.48,44.19,70.39,30.195,60.35,30.05,70.11,71.285,36.08,44.03,42.87,55.685,49.22,75.185,25.03,54.51,52.92,49.31,77.73,41.21,39.53,73.75,49.57,68.17,63.69,113.4,48.35,86.19,30.74,47.015,46.5,30.37,84.075,61.5,14.78,75.03,114.49,137.57,59.53,31.91,23.95,35.1,162.42,41.02,22.69,32.45,84,59.76,46.55,61.13,46.95,73.83,79.58,28.55,29.895,61.57,39.69,49.45,28.66,46.425,56.69,133.81,34.32,35.26,46.97,71.17,44.98,57.77,49.23,39.28,110.455,110.49,23.13,27.03,59.78,40.5,21.06,68.08,28.83,72.12,57.61,77.02,57.47,65.93,30.18,30.21,30.84,39.55,57.58,74.81,31.27,21.815,45.44,99.98,25.9
2018/8/8,58.059,103.335,121.585,40.77,39.56,32.19,65.81,35.98,64.1,119.73,86.01,56.43,79.09,86.37,28.25,50.73,80.99,122.585,67.635,37.08,30.12,86.29,55.25,23.97,96.04,39.87,18.48,44.03,70.045,31.58,59.94,28.21,69.07,71.445,36.08,44.74,40.24,58.07,49.22,76.485,24.35,52.98,52.49,48.8,77.43,41.21,39.11,74.01,48.665,68.17,63.15,114.165,49,87.15,30.75,47.65,46.36,31.01,84.22,62.285,14.49,74.63,114.51,135.02,59.53,31.61,23.95,35.42,162.22,41.72,22.69,32.32,83.98,59.76,46.14,60.02,46.71,74.175,79.58,26.59,29.86,63.32,39.695,49.92,26.65,46.345,56.69,132.11,33.02,35.465,47,71.18,45.21,58.53,48.55,39.23,111.13,106.995,23.13,27.27,58.27,40.5,21.38,68.85,28.7,72.21,57.61,77.86,57.47,65.54,30.57,28.71,29.84,40.475,57.38,75.25,31.12,22.865,45.93,100.4,25.705
2018/8/9,59.269,103.865,123.18,41.17,40.32,32.46,65.81,36.64,64.57,119.73,85.33,55.72,78.82,86.1,28.53,52.06,81.5,123.725,67.725,37.23,30.16,86.38,56.22,24.015,97.65,42.97,18.48,44.37,70.41,31.925,59.98,30.49,68.91,71.27,36.08,44.85,42.75,58.745,49.22,75.855,24.97,53.09,52.77,48.54,77.75,41.21,39.81,74.01,48.525,68.17,62.65,112.905,49.515,87.63,30.92,48.185,46.4,31.21,84.41,62.56,14.62,75.57,114.51,131.19,59.53,32.31,23.95,35.4,159.3,42.56,22.69,32.32,85.05,59.76,46.65,59.72,47.35,74.74,79.58,28.75,30.63,63.5,39.685,50.15,26.25,46.055,56.69,126.99,33.38,35.4,47.54,71.24,46.17,57.72,48.64,38.81,111.565,108.13,23.13,27.22,58.8,40.5,21.27,70.19,28.54,71.76,57.61,78.36,57.47,66.22,31.15,30.51,29.93,40.33,56.55,75.61,31.15,22.825,45.46,100.13,26.14
2018/8/10,61.418,103.12,126.395,44.05,40.89,33.5,65.81,37.3,65.65,119.73,86.53,56.23,80.25,87.36,29.1,54.435,80.69,127.23,68.6,37.76,31.17,86.92,57.64,26.29,98.23,43.59,18.48,45.44,72.45,33.13,60.68,31.08,69.83,71.51,36.08,45.4,43.28,59.69,49.22,77.98,27.05,54.98,53.37,49.74,77.85,41.21,42.09,75.36,47.17,68.17,63.77,115.81,51.075,88.05,31.64,49.975,47.19,31.5,86.195,63.9,15.16,76.38,113.82,132.77,59.53,33.09,23.95,36.32,160.955,43.31,22.69,33.04,85.68,59.76,48.74,60.39,47.9,76.71,79.58,29.32,33.29,63.76,39.69,50.55,26.87,46.945,56.69,133.1,33.96,36.13,50.24,71.82,49.04,58.35,49.03,39.56,113.295,110.815,23.13,28,59.91,40.5,21.89,70.71,29.1,72.84,57.61,76.955,57.47,66.87,31.94,29.48,30.56,42.375,58.46,76.72,31.79,24.085,46.8,100.58,26.35
2018/8/13,62.107,103.675,122.11,44.84,41.6,34.2,65.81,40.19,67.14,119.73,86.48,56.71,80.4,90.69,30.74,54.95,81.19,130.375,68.19,38.04,32.75,88.11,59.44,26.61,98.17,44.28,18.48,46.27,72.96,34.18,61.71,32.5,70.16,72.045,36.08,45.86,44.64,60.585,49.22,78.635,28.01,55.66,54.51,50.88,78.58,41.21,42.97,77.17,49.52,68.17,64.27,118.53,52.07,90.55,32.58,50.76,48.31,32.49,86.575,65.44,16.1,75.205,113.61,138.78,59.53,33.84,23.95,36.47,163.985,44.65,22.69,33.67,86.38,59.76,48.7,62.55,48.92,78.935,79.58,30.32,33.21,64.32,39.695,50.54,28.03,45.47,56.69,139.645,34.98,35.745,50.69,72.75,49.81,58.47,49.47,40.04,116.3,107.92,23.13,29.78,61.01,40.5,22.14,72.46,29.52,74,57.61,77.02,57.47,67.7,32.7,32.12,31.55,42.68,59.58,77.6,32.28,24.86,47.63,101.02,25.9
2018/8/14,61.221,106.205,127.475,43.42,41.53,33.51,65.81,40.54,67.13,119.73,86.98,56.55,79.01,90.92,31.49,53.78,80.99,127.54,68.455,39.04,32.64,88.65,58.97,26.02,97.65,42.22,18.48,46.64,72.28,33.44,62.07,30.6,69.36,71.75,36.08,46.07,43.4,59.655,49.22,77.02,26.97,54.7,54.34,50.81,78.52,41.21,42.29,76.36,49.04,66.47,63.4,119.2,51.015,89.23,32.53,50.325,48.38,32.62,86.475,64.025,16.51,74.23,112.92,139.74,59.53,34.6,23.95,36.55,163.48,44.99,22.69,33.39,85.95,59.76,48.26,62.55,48.87,79.61,79.58,28.35,32.54,64.44,39.695,50.23,28.83,45,56.69,139.575,34.61,36.36,49.37,72.52,49,58.05,49.73,39.91,117.83,111.09,23.13,30.66,60.24,40.5,22.02,72.01,29.46,74.09,57.61,76.52,57.47,67.53,32.25,30.87,32.26,42.905,59.78,77.29,31.96,23.815,46.98,101.4,26
2018/8/15,62.506,106.32,130.32,44.83,42.4,34.15,65.81,40.15,67.43,119.73,87.94,56.86,79.48,98.55,31.54,55.88,82.47,129.95,68.425,39.01,32.42,88.97,61.4,27.93,98.33,45.26,18.48,47.35,74.305,35.955,62.46,32.75,69,73.26,36.08,46.67,45.41,64.2,49.22,78.98,28.71,55.55,56.02,51.71,79.93,41.21,43.25,77.22,49.05,64.95,63.17,123.005,53.915,94.28,33.66,52.945,49.6,33.7,86.77,65.575,16.23,76.955,115.67,142.48,59.53,36.54,23.95,36.94,165.855,45.52,22.69,33.79,86.78,59.76,48.93,62.67,49.55,87.13,79.58,30.32,34.54,65.1,39.705,51.11,28.17,46.79,56.69,142.06,34.99,36.315,51.14,72.95,50.5,58.67,50.1,40.4,129.915,118.44,23.13,31.85,62.09,40.5,22.08,72.39,29.62,74.85,57.61,77.85,57.47,67.82,33.2,32.55,32.46,44.935,60.52,78.25,32.91,24.84,47.29,101.76,28.37
2018/8/16,61.41,106.73,129.25,43.5,42.37,34.45,65.81,40.26,67.25,119.73,86.88,56.73,79.26,98.36,31.47,54.4,81.43,124.145,68.4,38.42,32.27,89.57,62.46,26.49,96.5,45.57,18.48,47.52,72.22,35.08,62.7,32.81,68.71,72.54,36.08,46.12,45.57,63.2,49.22,75.405,27.8,56.27,56.04,51.39,80.24,41.21,43.31,77.12,49.185,67.55,63.09,123.215,52.43,93.16,33.38,51.945,49.22,33.16,85.38,64.58,17.56,75.96,116.83,143.75,59.53,35.94,23.95,36.8,164.375,45.79,22.69,33.71,85.22,59.76,48.47,62.77,49.59,84.545,79.58,30.65,34,64.35,39.695,51.39,28.1,47.87,56.69,139.565,35.61,36.09,50.21,72.43,50.7,58.16,49.32,40.2,130,114.975,23.13,31.31,60.84,40.5,21.79,72.19,29.8,74.58,57.61,76.325,57.47,68.2,32.94,32.75,32.86,44.77,60.25,78.17,32.15,24.015,47.67,102.02,28.795
2018/8/17,60.994,107,129.87,43.05,42.41,34.34,65.81,41.72,67.12,119.73,87.01,56.47,78.98,98.27,32.61,54.78,81.43,124.015,68.34,39.16,33.17,90.67,62.66,26.57,96.48,45.92,18.48,47.47,72.35,35.355,62.5,32.67,68.35,72.935,36.08,47.09,45.56,63.945,49.22,76.275,27.76,55.42,55.79,51,80.38,41.21,42.77,77.12,49,67.06,62.93,122.06,51.79,94,32.61,52.09,49.34,33.32,85.385,64.795,17.06,76.165,116.83,143.9,59.53,35.5,23.95,36.72,164.165,46,22.69,33.37,86.57,59.76,48.47,62.91,49.41,84.52,79.58,30.53,33.74,65.03,39.695,51.06,28.47,44.595,56.69,141.095,36,36.04,49.83,72.56,49.92,58.07,49.41,39.88,129.625,117.2,23.13,31.47,60.25,40.5,21.5,72.19,29.81,74.64,57.61,77.35,57.47,67.94,32.84,32.28,33.45,44.655,60.27,77.88,31.28,23.01,47.46,101.71,29.44
2018/8/20,61.47,105.3,126.02,42.6,42.52,34.03,65.81,41.95,67.43,119.73,85.94,56.68,79.17,98.6,32.89,54.41,80.23,124.825,68.315,38.7,32.62,91.06,62.87,26.38,96.91,44.9,18.48,47.89,71.845,34.77,62.41,30.85,68.12,72.405,36.08,46.49,44.78,64.115,49.22,74.645,28.15,56.94,55.76,50.69,80.16,41.21,43.15,76.79,49.37,66.2,62.46,121.635,51.8,93.69,32.75,50.935,48.78,32.34,82.225,64.28,17,75.98,114.7,143.9,59.53,35.5,23.95,35.95,163.79,45.65,22.69,33.33,85.97,59.76,48.65,62.97,49.65,83.57,79.58,28.55,33.24,64.22,39.7,50.87,28.01,46.78,56.69,139.88,35.77,35.97,49.05,72.29,50.78,58.47,48.63,39.68,129.22,117.13,23.13,31.76,60.005,40.5,21.56,71.91,28.97,74.42,57.61,74.4,57.47,68.08,32.81,31.65,33.91,43.41,60.31,77.29,31.22,23.72,48.03,101.12,28.875
2018/8/21,60.274,105.52,127.605,41.83,41.99,33.88,65.81,41.26,66.39,119.73,84.75,56.29,76.86,96.6,32.56,52.895,79.28,122.285,68.455,38.09,32.48,91.6,62.21,25.57,95.39,45.86,18.48,46.76,71.095,33.36,61.97,31.9,67.67,69.705,36.08,46.24,45.11,63.005,49.22,73.625,28.06,56.98,54.93,50.09,79.77,41.21,43.05,74.33,49.025,65.9,61.36,120.79,51.49,92.66,32.86,50.315,47.42,31.74,82.115,62.785,16.77,75.025,112.26,143.9,59.53,34.45,23.95,35.65,151.935,45.54,22.69,32.85,84.85,59.76,47.5,62.62,49.75,82.195,79.58,29.73,32.72,63.73,39.705,50.16,27.43,47.87,56.69,128.345,35.28,36.4,48.29,71.46,49.81,57.93,48.11,39.42,132.455,115.34,23.13,30.83,58.96,40.5,21.41,72.04,28.69,73.51,57.61,72.795,57.47,67.52,32.33,32.09,33.23,41.745,59.04,76.59,31.05,22.955,46.91,100.86,28.87
2018/8/22,59.848,105.795,128.9,40.7,42.09,34.07,65.81,40.92,65.04,119.73,84.14,55.85,75.81,95.31,31.11,52.27,77.9,120.24,68.435,36.77,31.21,91.4,61.96,25.575,94.5,43.23,18.48,46.53,70.185,31.79,60.89,29.67,67.18,70.015,36.08,46.2,42.93,61.95,49.22,72.515,27.66,56.13,53.85,49.96,78.48,41.21,42.66,74.37,49.035,65.91,60.96,119.58,49.93,92,32.63,50.2,46.59,31.35,82.92,62.355,16.22,74.075,111.05,143.9,59.53,34.44,23.95,35.3,151.845,45.34,22.69,32.6,83.66,59.76,47.15,61.18,49.28,80.735,79.58,28.92,32.315,63.19,39.71,49.87,26.79,47.02,56.69,128.73,33.86,36.375,47.36,71.12,49.33,58.59,47.41,38.11,126.94,115.02,23.13,30.61,58.41,40.5,21.07,71.5,28.25,73.39,57.61,71.28,57.47,67.32,31.06,30.79,32.7,40.46,57.84,76,30.42,23.02,47.2,100.11,28.78
2018/8/23,60.713,100.69,129.305,40.74,42.29,33.89,65.81,41.01,64.53,119.73,83.45,55.25,74.93,94.44,31.66,52.26,76.48,120.405,68.35,37,31.62,91.62,61.39,25.48,94.56,44.79,18.48,45.6,70.095,32.105,60.16,29.74,66.91,70.06,36.08,45.6,44.33,61.755,49.22,72.485,27.42,55.87,53.24,48.4,78.21,41.21,42.65,74.25,49.91,65.28,60.8,119.3,49.855,91.74,32.97,50.2,46.33,31.63,83.805,61.72,16.4,73.72,108.74,143.9,59.53,34.5,23.95,33.99,150.215,45.27,22.69,32.27,83.53,59.76,47.04,60.81,49.17,79.665,79.58,30.61,32.5,62.88,39.705,49.57,26.92,46.19,56.69,129.19,34.59,36.415,47.46,70.99,49.44,57.54,47,37.05,127.32,114.72,23.13,30.24,57.34,40.5,20.58,71.24,28.08,72.22,57.61,71.115,57.47,66.96,31.93,31.52,32.58,40.585,57.65,75.33,30.23,22.94,46.35,99.82,28.76
2018/8/24,59.722,100.82,127.92,40.44,41.94,33.54,65.81,40.92,64.53,119.73,83.45,55.12,74.93,93.46,31.65,51.81,76.48,118.89,68.39,36.36,31.68,94.92,60.77,25.08,94.02,44.24,18.48,45.6,69.65,32.09,60.18,31.48,65.91,68.945,36.08,47.38,43.83,60.53,49.22,72.43,28.09,55.87,52.49,47.89,78.05,41.21,43.09,74.25,49.745,65.01,59.64,118.22,48.985,90.76,33.23,50.435,46.33,31.63,82.445,61.935,16.46,72.565,108.74,143.9,59.53,34.39,23.95,33.93,148.1,47.31,22.69,32.1,82.93,59.76,47.32,60.76,49.52,78.22,79.58,30.7,32.48,62.88,39.705,49.77,26.55,46.635,56.69,128.355,34.63,36.375,47.04,71.11,49.98,57.26,46.3,35.6,124.59,114.92,23.13,30.2,57.045,40.5,20.22,70.86,28.51,71.72,57.61,69.355,57.47,66.43,31.81,30.34,32.79,40.585,57.65,75.33,29.3,22.995,47.27,100.27,28.03
